Time [s],PID,Address,Endpoint,Frame #,Data,CRC
12.756228569999999,NAK,,,,,
12.763203340000000,IN,0x02,0x01,,,0x03
12.763229170000001,NAK,,,,,
12.764203560000000,IN,0x02,0x02,,,0x10
12.764229320000000,NAK,,,,,
12.771204510000000,IN,0x02,0x01,,,0x03
12.771230420000000,NAK,,,,,
12.772204900000000,IN,0x02,0x02,,,0x10
12.772230739999999,NAK,,,,,
12.779205850000000,IN,0x02,0x01,,,0x03
12.779231670000000,NAK,,,,,
12.780205980000000,IN,0x02,0x02,,,0x10
12.780231819999999,NAK,,,,,
12.787206930000000,IN,0x02,0x01,,,0x03
12.787232749999999,NAK,,,,,
12.788207060000000,IN,0x02,0x02,,,0x10
12.788232900000001,NAK,,,,,
12.795208010000000,IN,0x02,0x01,,,0x03
12.795233830000001,NAK,,,,,
12.796208139999999,IN,0x02,0x02,,,0x10
12.796233989999999,NAK,,,,,
12.803208760000000,IN,0x02,0x01,,,0x03
12.803234590000001,NAK,,,,,
12.804208980000000,IN,0x02,0x02,,,0x10
12.804234740000000,NAK,,,,,
12.811210420000000,IN,0x02,0x01,,,0x03
12.811236340000001,NAK,,,,,
12.812210560000000,IN,0x02,0x02,,,0x10
12.812236329999999,NAK,,,,,
12.819211010000000,IN,0x02,0x01,,,0x03
12.819236920000000,NAK,,,,,
12.820211390000001,IN,0x02,0x02,,,0x10
12.820237240000001,NAK,,,,,
12.827212090000000,IN,0x02,0x01,,,0x03
12.827238010000000,NAK,,,,,
12.828212230000000,IN,0x02,0x02,,,0x10
12.828237990000000,NAK,,,,,
12.835213420000001,IN,0x02,0x01,,,0x03
12.835239250000001,NAK,,,,,
12.836213310000000,IN,0x02,0x02,,,0x10
12.836239080000000,NAK,,,,,
12.843214509999999,IN,0x02,0x01,,,0x03
12.843240339999999,NAK,,,,,
12.844214890000000,IN,0x02,0x02,,,0x10
12.844240660000001,NAK,,,,,
12.851215249999999,IN,0x02,0x01,,,0x03
12.851241099999999,NAK,,,,,
12.852215720000000,IN,0x02,0x02,,,0x10
12.852241579999999,NAK,,,,,
12.859216419999999,IN,0x02,0x01,,,0x03
12.859242340000000,NAK,,,,,
12.860216469999999,IN,0x02,0x02,,,0x10
12.860242330000000,NAK,,,,,
12.867217760000001,IN,0x02,0x01,,,0x03
12.867243589999999,NAK,,,,,
12.868217560000000,IN,0x02,0x02,,,0x10
12.868243420000001,NAK,,,,,
12.875218840000000,IN,0x02,0x01,,,0x03
12.875244680000000,NAK,,,,,
12.876218970000000,IN,0x02,0x02,,,0x10
12.876244829999999,NAK,,,,,
12.883220170000000,IN,0x02,0x01,,,0x03
12.883246090000000,NAK,,,,,
12.884220300000001,IN,0x02,0x02,,,0x10
12.884246080000000,NAK,,,,,
12.891220750000000,IN,0x02,0x01,,,0x03
12.891246680000000,NAK,,,,,
12.892220890000001,IN,0x02,0x02,,,0x10
12.892246670000000,NAK,,,,,
12.899222079999999,IN,0x02,0x01,,,0x03
12.899247930000000,NAK,,,,,
12.900222469999999,IN,0x02,0x02,,,0x10
12.900248250000001,NAK,,,,,
12.907223159999999,IN,0x02,0x01,,,0x03
12.907249009999999,NAK,,,,,
12.908223300000000,IN,0x02,0x02,,,0x10
12.908249169999999,NAK,,,,,
12.915224250000000,IN,0x02,0x01,,,0x03
12.915250100000000,NAK,,,,,
12.916224140000001,IN,0x02,0x02,,,0x10
12.916249920000000,NAK,,,,,
12.923225080000000,IN,0x02,0x01,,,0x03
12.923250840000000,NAK,,,,,
12.924225720000001,IN,0x02,0x02,,,0x10
12.924251500000000,NAK,,,,,
12.931226410000001,IN,0x02,0x01,,,0x03
12.931252270000000,DATA0,,,,0x00 0x00 0x34 0x0F 0x00 0x00 0x00 0x00,0x81EF
12.931321929999999,ACK,,,,,
12.932226800000000,IN,0x02,0x02,,,0x10
12.932252580000000,NAK,,,,,
12.939227750000001,IN,0x02,0x01,,,0x03
12.939253510000000,NAK,,,,,
12.940227880000000,IN,0x02,0x02,,,0x10
12.940253670000001,NAK,,,,,
12.947228580000001,IN,0x02,0x01,,,0x03
12.947254429999999,NAK,,,,,
12.948228459999999,IN,0x02,0x02,,,0x10
12.948254260000001,NAK,,,,,
12.955229910000000,IN,0x02,0x01,,,0x03
12.955255680000000,NAK,,,,,
12.956229799999999,IN,0x02,0x02,,,0x10
12.956255669999999,NAK,,,,,
12.963230490000001,IN,0x02,0x01,,,0x03
12.963256260000000,NAK,,,,,
12.964230629999999,IN,0x02,0x02,,,0x10
12.964256420000000,NAK,,,,,
12.971231830000001,IN,0x02,0x01,,,0x03
12.971257690000000,NAK,,,,,
12.972231960000000,IN,0x02,0x02,,,0x10
12.972257669999999,NAK,,,,,
12.979232910000000,IN,0x02,0x01,,,0x03
12.979258770000000,NAK,,,,,
12.980232800000000,IN,0x02,0x02,,,0x10
12.980258590000000,NAK,,,,,
12.987233990000000,IN,0x02,0x01,,,0x03
12.987259860000000,NAK,,,,,
12.988233879999999,IN,0x02,0x02,,,0x10
12.988259680000001,NAK,,,,,
12.995234829999999,IN,0x02,0x01,,,0x03
12.995260610000001,NAK,,,,,
12.996234960000001,IN,0x02,0x02,,,0x10
12.996260760000000,NAK,,,,,
13.003236149999999,IN,0x02,0x01,,,0x03
13.003262019999999,DATA1,,,,0x00 0x00 0x0F 0x00 0x00 0x00 0x00 0x00,0x0BBF
13.003332340000000,ACK,,,,,
13.004236290000000,IN,0x02,0x02,,,0x10
13.004262010000000,NAK,,,,,
13.011236990000000,IN,0x02,0x01,,,0x03
13.011262779999999,NAK,,,,,
13.012237130000001,IN,0x02,0x02,,,0x10
13.012262930000000,NAK,,,,,
13.019238070000000,IN,0x02,0x01,,,0x03
13.019263860000001,NAK,,,,,
13.020238210000000,IN,0x02,0x02,,,0x10
13.020264020000001,NAK,,,,,
13.027239410000000,IN,0x02,0x01,,,0x03
13.027265280000000,NAK,,,,,
13.028239540000000,IN,0x02,0x02,,,0x10
13.028265270000000,NAK,,,,,
13.035240150000000,IN,0x02,0x01,,,0x03
13.035266030000001,NAK,,,,,
13.036240619999999,IN,0x02,0x02,,,0x10
13.036266350000000,NAK,,,,,
13.043241569999999,IN,0x02,0x01,,,0x03
13.043267450000000,NAK,,,,,
13.044241710000000,IN,0x02,0x02,,,0x10
13.044267430000000,NAK,,,,,
13.051242400000000,IN,0x02,0x01,,,0x03
13.051268190000000,NAK,,,,,
13.052242460000000,IN,0x02,0x02,,,0x10
13.052268189999999,NAK,,,,,
13.059243739999999,IN,0x02,0x01,,,0x03
13.059269609999999,DATA0,,,,0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00,0xF4BF
13.059339910000000,ACK,,,,,
13.060243870000001,IN,0x02,0x02,,,0x10
13.060269610000001,NAK,,,,,
13.067244570000000,IN,0x02,0x01,,,0x03
13.067270360000000,NAK,,,,,
13.068244699999999,IN,0x02,0x02,,,0x10
13.068270520000000,NAK,,,,,
13.075246399999999,IN,0x02,0x01,,,0x03
13.075272280000000,NAK,,,,,
13.076246039999999,IN,0x02,0x02,,,0x10
13.076271770000000,NAK,,,,,
13.083247240000000,IN,0x02,0x01,,,0x03
13.083273030000001,NAK,,,,,
13.084246869999999,IN,0x02,0x02,,,0x10
13.084272690000001,NAK,,,,,
13.091248070000001,IN,0x02,0x01,,,0x03
13.091273950000000,NAK,,,,,
13.092248450000000,IN,0x02,0x02,,,0x10
13.092274270000001,NAK,,,,,
13.099249150000000,IN,0x02,0x01,,,0x03
13.099275040000000,NAK,,,,,
13.100249040000000,IN,0x02,0x02,,,0x10
13.100274860000001,NAK,,,,,
13.107250479999999,IN,0x02,0x01,,,0x03
13.107276290000000,NAK,,,,,
13.108250370000000,IN,0x02,0x02,,,0x10
13.108276110000000,NAK,,,,,
13.115251069999999,IN,0x02,0x01,,,0x03
13.115276870000001,NAK,,,,,
13.116251119999999,IN,0x02,0x02,,,0x10
13.116276870000000,NAK,,,,,
13.123252150000001,IN,0x02,0x01,,,0x03
13.123277950000000,NAK,,,,,
13.124252530000000,IN,0x02,0x02,,,0x10
13.124278280000000,NAK,,,,,
13.131253480000000,IN,0x02,0x01,,,0x03
13.131279380000001,NAK,,,,,
13.132253370000001,IN,0x02,0x02,,,0x10
13.132279199999999,NAK,,,,,
13.139254319999999,IN,0x02,0x01,,,0x03
13.139280130000000,NAK,,,,,
13.140254700000000,IN,0x02,0x02,,,0x10
13.140280450000001,NAK,,,,,
13.147255899999999,IN,0x02,0x01,,,0x03
13.147281700000001,NAK,,,,,
13.148255530000000,IN,0x02,0x02,,,0x10
13.148281369999999,NAK,,,,,
13.155256400000001,IN,0x02,0x01,,,0x03
13.155282300000000,NAK,,,,,
13.156256530000000,IN,0x02,0x02,,,0x10
13.156282290000000,NAK,,,,,
13.163257809999999,IN,0x02,0x01,,,0x03
13.163283710000000,NAK,,,,,
13.164257950000000,IN,0x02,0x02,,,0x10
13.164283700000000,NAK,,,,,
13.171258900000000,IN,0x02,0x01,,,0x03
13.171284800000000,NAK,,,,,
13.172259029999999,IN,0x02,0x02,,,0x10
13.172284790000001,NAK,,,,,
13.179259979999999,IN,0x02,0x01,,,0x03
13.179285880000000,NAK,,,,,
13.180259860000000,IN,0x02,0x02,,,0x10
13.180285700000001,NAK,,,,,
13.187261060000001,IN,0x02,0x01,,,0x03
13.187286970000001,NAK,,,,,
13.188260950000000,IN,0x02,0x02,,,0x10
13.188286789999999,NAK,,,,,
13.195261810000000,IN,0x02,0x01,,,0x03
13.195287720000000,NAK,,,,,
13.196262279999999,IN,0x02,0x02,,,0x10
13.196288040000001,NAK,,,,,
13.203262890000000,IN,0x02,0x01,,,0x03
13.203288810000000,NAK,,,,,
13.204263020000001,IN,0x02,0x02,,,0x10
13.204288800000000,NAK,,,,,
13.211264060000000,IN,0x02,0x01,,,0x03
13.211289890000000,NAK,,,,,
13.212264110000000,IN,0x02,0x02,,,0x10
13.212289880000000,NAK,,,,,
13.219265390000000,IN,0x02,0x01,,,0x03
13.219291309999999,NAK,,,,,
13.220265530000001,IN,0x02,0x02,,,0x10
13.220291300000000,NAK,,,,,
13.227266470000000,IN,0x02,0x01,,,0x03
13.227292390000001,NAK,,,,,
13.228266359999999,IN,0x02,0x02,,,0x10
13.228292220000000,NAK,,,,,
13.235267560000000,IN,0x02,0x01,,,0x03
13.235293479999999,NAK,,,,,
13.236267440000001,IN,0x02,0x02,,,0x10
13.236293300000000,NAK,,,,,
13.243268300000000,IN,0x02,0x01,,,0x03
13.243294230000000,NAK,,,,,
13.244268520000000,IN,0x02,0x02,,,0x10
13.244294390000000,NAK,,,,,
13.251269720000000,IN,0x02,0x01,,,0x03
13.251295649999999,NAK,,,,,
13.252269849999999,IN,0x02,0x02,,,0x10
13.252295640000000,NAK,,,,,
13.259270550000000,IN,0x02,0x01,,,0x03
13.259296400000000,NAK,,,,,
13.260270940000000,IN,0x02,0x02,,,0x10
13.260296719999999,NAK,,,,,
13.267272139999999,IN,0x02,0x01,,,0x03
13.267297989999999,NAK,,,,,
13.268272020000000,IN,0x02,0x02,,,0x10
13.268297810000000,NAK,,,,,
13.275272970000000,IN,0x02,0x01,,,0x03
13.275298740000000,NAK,,,,,
13.276273099999999,IN,0x02,0x02,,,0x10
13.276298900000000,NAK,,,,,
13.283273800000000,IN,0x02,0x01,,,0x03
13.283299660000001,DATA1,,,,0x00 0x00 0x33 0x00 0x00 0x00 0x00 0x00,0x37BA
13.283369309999999,ACK,,,,,
13.284273940000000,IN,0x02,0x02,,,0x10
13.284299649999999,NAK,,,,,
13.291275130000001,IN,0x02,0x01,,,0x03
13.291300900000000,NAK,,,,,
13.292275020000000,IN,0x02,0x02,,,0x10
13.292300729999999,NAK,,,,,
13.299276460000000,IN,0x02,0x01,,,0x03
13.299302330000000,NAK,,,,,
13.300276350000001,IN,0x02,0x02,,,0x10
13.300302150000000,NAK,,,,,
13.307277300000001,IN,0x02,0x01,,,0x03
13.307303080000001,NAK,,,,,
13.308277179999999,IN,0x02,0x02,,,0x10
13.308302899999999,NAK,,,,,
13.315278129999999,IN,0x02,0x01,,,0x03
13.315303999999999,NAK,,,,,
13.316278270000000,IN,0x02,0x02,,,0x10
13.316303990000000,NAK,,,,,
13.323279460000000,IN,0x02,0x01,,,0x03
13.323305250000001,NAK,,,,,
13.324279349999999,IN,0x02,0x02,,,0x10
13.324305069999999,NAK,,,,,
13.331280800000000,IN,0x02,0x01,,,0x03
13.331306670000000,NAK,,,,,
13.332280430000001,IN,0x02,0x02,,,0x10
13.332306160000000,NAK,,,,,
13.339281880000000,IN,0x02,0x01,,,0x03
13.339307760000001,NAK,,,,,
13.340282020000000,IN,0x02,0x02,,,0x10
13.340307740000000,NAK,,,,,
13.347282460000001,IN,0x02,0x01,,,0x03
13.347308340000000,NAK,,,,,
13.348282510000001,IN,0x02,0x02,,,0x10
13.348308330000000,NAK,,,,,
13.355283790000000,IN,0x02,0x01,,,0x03
13.355309589999999,NAK,,,,,
13.356283930000000,IN,0x02,0x02,,,0x10
13.356309749999999,NAK,,,,,
13.363284630000001,IN,0x02,0x01,,,0x03
13.363310510000000,NAK,,,,,
13.364284760000000,IN,0x02,0x02,,,0x10
13.364310500000000,NAK,,,,,
13.371286209999999,IN,0x02,0x01,,,0x03
13.371312100000001,NAK,,,,,
13.372286100000000,IN,0x02,0x02,,,0x10
13.372311920000000,NAK,,,,,
13.379287039999999,IN,0x02,0x01,,,0x03
13.379312850000000,NAK,,,,,
13.380287170000001,IN,0x02,0x02,,,0x10
13.380313010000000,NAK,,,,,
13.387288119999999,IN,0x02,0x01,,,0x03
13.387313940000000,NAK,,,,,
13.388288259999999,IN,0x02,0x02,,,0x10
13.388314090000000,NAK,,,,,
13.395288960000000,IN,0x02,0x01,,,0x03
13.395314859999999,NAK,,,,,
13.396289010000000,IN,0x02,0x02,,,0x10
13.396314850000000,NAK,,,,,
13.403290289999999,IN,0x02,0x01,,,0x03
13.403316110000000,NAK,,,,,
13.404290430000000,IN,0x02,0x02,,,0x10
13.404316270000001,NAK,,,,,
13.411291370000001,IN,0x02,0x01,,,0x03
13.411317190000000,NAK,,,,,
13.412291509999999,IN,0x02,0x02,,,0x10
13.412317350000000,NAK,,,,,
13.419292199999999,IN,0x02,0x01,,,0x03
13.419318110000001,DATA0,,,,0x00 0x00 0x33 0x34 0x00 0x00 0x00 0x00,0xF30B
13.419387720000000,ACK,,,,,
13.420292340000000,IN,0x02,0x02,,,0x10
13.420318099999999,NAK,,,,,
13.427293790000000,IN,0x02,0x01,,,0x03
13.427319700000000,NAK,,,,,
13.428293670000000,IN,0x02,0x02,,,0x10
13.428319520000001,NAK,,,,,
13.435294369999999,IN,0x02,0x01,,,0x03
13.435320279999999,NAK,,,,,
13.436294759999999,IN,0x02,0x02,,,0x10
13.436320609999999,NAK,,,,,
13.443295450000001,IN,0x02,0x01,,,0x03
13.443321370000000,NAK,,,,,
13.444295840000001,IN,0x02,0x02,,,0x10
13.444321690000001,NAK,,,,,
13.451296449999999,IN,0x02,0x01,,,0x03
13.451322290000000,NAK,,,,,
13.452296670000001,IN,0x02,0x02,,,0x10
13.452322450000000,NAK,,,,,
13.459297870000000,IN,0x02,0x01,,,0x03
13.459323700000001,NAK,,,,,
13.460297669999999,IN,0x02,0x02,,,0x10
13.460323530000000,NAK,,,,,
13.467298700000001,IN,0x02,0x01,,,0x03
13.467324619999999,NAK,,,,,
13.468299090000000,IN,0x02,0x02,,,0x10
13.468324950000000,NAK,,,,,
13.475300030000000,IN,0x02,0x01,,,0x03
13.475325880000000,NAK,,,,,
13.476300170000000,IN,0x02,0x02,,,0x10
13.476326029999999,NAK,,,,,
13.483301370000000,IN,0x02,0x01,,,0x03
13.483327129999999,NAK,,,,,
13.484301250000000,IN,0x02,0x02,,,0x10
13.484327120000000,NAK,,,,,
13.491301950000000,IN,0x02,0x01,,,0x03
13.491327719999999,NAK,,,,,
13.492302080000000,IN,0x02,0x02,,,0x10
13.492327870000000,NAK,,,,,
13.499303279999999,IN,0x02,0x01,,,0x03
13.499329140000000,DATA1,,,,0x00 0x00 0x34 0x00 0x00 0x00 0x00 0x00,0x80BB
13.499398790000001,ACK,,,,,
13.500303660000000,IN,0x02,0x02,,,0x10
13.500329460000000,NAK,,,,,
13.507304110000000,IN,0x02,0x01,,,0x03
13.507329889999999,NAK,,,,,
13.508304160000000,IN,0x02,0x02,,,0x10
13.508329880000000,NAK,,,,,
13.515305450000000,IN,0x02,0x01,,,0x03
13.515331310000001,NAK,,,,,
13.516306080000000,IN,0x02,0x02,,,0x10
13.516331800000000,NAK,,,,,
13.523306529999999,IN,0x02,0x01,,,0x03
13.523332399999999,NAK,,,,,
13.524306409999999,IN,0x02,0x02,,,0x10
13.524332220000000,NAK,,,,,
13.531307360000000,IN,0x02,0x01,,,0x03
13.531333150000000,NAK,,,,,
13.532308000000000,IN,0x02,0x02,,,0x10
13.532333800000000,NAK,,,,,
13.539308690000000,IN,0x02,0x01,,,0x03
13.539334569999999,NAK,,,,,
13.540308830000001,IN,0x02,0x02,,,0x10
13.540334560000000,NAK,,,,,
13.547309439999999,IN,0x02,0x01,,,0x03
13.547335320000000,NAK,,,,,
13.548309910000000,IN,0x02,0x02,,,0x10
13.548335639999999,NAK,,,,,
13.555311110000000,IN,0x02,0x01,,,0x03
13.555336900000000,NAK,,,,,
13.556311239999999,IN,0x02,0x02,,,0x10
13.556337060000001,NAK,,,,,
13.563311940000000,IN,0x02,0x01,,,0x03
13.563337830000000,NAK,,,,,
13.564311829999999,IN,0x02,0x02,,,0x10
13.564337650000001,NAK,,,,,
13.571312770000000,IN,0x02,0x01,,,0x03
13.571338580000001,NAK,,,,,
13.572312910000001,IN,0x02,0x02,,,0x10
13.572338739999999,NAK,,,,,
13.579314360000000,IN,0x02,0x01,,,0x03
13.579340159999999,NAK,,,,,
13.580314240000000,IN,0x02,0x02,,,0x10
13.580339990000001,NAK,,,,,
13.587315190000000,IN,0x02,0x01,,,0x03
13.587341080000000,NAK,,,,,
13.588315079999999,IN,0x02,0x02,,,0x10
13.588340900000000,NAK,,,,,
13.595316020000000,IN,0x02,0x01,,,0x03
13.595341840000000,NAK,,,,,
13.596316410000000,IN,0x02,0x02,,,0x10
13.596342160000001,NAK,,,,,
13.603317610000000,IN,0x02,0x01,,,0x03
13.603343420000000,DATA0,,,,0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00,0xF4BF
13.603413780000000,ACK,,,,,
13.604317490000000,IN,0x02,0x02,,,0x10
13.604343240000000,NAK,,,,,
13.611318190000000,IN,0x02,0x01,,,0x03
13.611344010000000,NAK,,,,,
13.612318320000000,IN,0x02,0x02,,,0x10
13.612344170000000,NAK,,,,,
13.619319270000000,IN,0x02,0x01,,,0x03
13.619345100000000,NAK,,,,,
13.620319650000001,IN,0x02,0x02,,,0x10
13.620345420000000,NAK,,,,,
13.627320350000000,IN,0x02,0x01,,,0x03
13.627346169999999,NAK,,,,,
13.628320490000000,IN,0x02,0x02,,,0x10
13.628346340000000,NAK,,,,,
13.635321350000000,IN,0x02,0x01,,,0x03
13.635347270000000,NAK,,,,,
13.636321819999999,IN,0x02,0x02,,,0x10
13.636347590000000,NAK,,,,,
13.643322769999999,IN,0x02,0x01,,,0x03
13.643348690000000,NAK,,,,,
13.644322570000000,IN,0x02,0x02,,,0x10
13.644348340000001,NAK,,,,,
13.651323850000001,IN,0x02,0x01,,,0x03
13.651349769999999,NAK,,,,,
13.652324230000000,IN,0x02,0x02,,,0x10
13.652350090000001,NAK,,,,,
13.659324930000000,IN,0x02,0x01,,,0x03
13.659350860000000,NAK,,,,,
13.660324820000000,IN,0x02,0x02,,,0x10
13.660350680000001,NAK,,,,,
13.667325770000000,IN,0x02,0x01,,,0x03
13.667351610000001,DATA1,,,,0x00 0x00 0x33 0x00 0x00 0x00 0x00 0x00,0x37BA
13.667421279999999,ACK,,,,,
13.668326150000000,IN,0x02,0x02,,,0x10
13.668351930000000,NAK,,,,,
13.675327100000001,IN,0x02,0x01,,,0x03
13.675352860000000,NAK,,,,,
13.676327230000000,IN,0x02,0x02,,,0x10
13.676353020000001,NAK,,,,,
13.683328430000000,IN,0x02,0x01,,,0x03
13.683354280000000,NAK,,,,,
13.684328320000001,IN,0x02,0x02,,,0x10
13.684354109999999,NAK,,,,,
13.691329250000001,IN,0x02,0x01,,,0x03
13.691355030000000,NAK,,,,,
13.692329070000000,IN,0x02,0x02,,,0x10
13.692354860000000,NAK,,,,,
13.699330339999999,IN,0x02,0x01,,,0x03
13.699356110000000,DATA0,,,,0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00,0xF4BF
13.699426519999999,ACK,,,,,
13.700330729999999,IN,0x02,0x02,,,0x10
13.700356610000000,NAK,,,,,
13.707331430000000,IN,0x02,0x01,,,0x03
13.707357200000001,NAK,,,,,
13.708331560000000,IN,0x02,0x02,,,0x10
13.708357370000000,NAK,,,,,
13.715332260000000,IN,0x02,0x01,,,0x03
13.715358130000000,NAK,,,,,
13.716332890000000,IN,0x02,0x02,,,0x10
13.716358619999999,NAK,,,,,
13.723333250000000,IN,0x02,0x01,,,0x03
13.723359040000000,NAK,,,,,
13.724333480000000,IN,0x02,0x02,,,0x10
13.724359200000000,NAK,,,,,
13.731334680000000,IN,0x02,0x01,,,0x03
13.731360459999999,NAK,,,,,
13.732334809999999,IN,0x02,0x02,,,0x10
13.732360620000000,NAK,,,,,
13.739336010000001,IN,0x02,0x01,,,0x03
13.739361880000001,NAK,,,,,
13.740335890000001,IN,0x02,0x02,,,0x10
13.740361710000000,NAK,,,,,
13.747336839999999,IN,0x02,0x01,,,0x03
13.747362630000000,NAK,,,,,
13.748336719999999,IN,0x02,0x02,,,0x10
13.748362459999999,NAK,,,,,
13.755337590000000,IN,0x02,0x01,,,0x03
13.755363389999999,NAK,,,,,
13.756338059999999,IN,0x02,0x02,,,0x10
13.756363869999999,NAK,,,,,
13.763339000000000,IN,0x02,0x01,,,0x03
13.763364810000001,NAK,,,,,
13.764339390000000,IN,0x02,0x02,,,0x10
13.764365130000000,NAK,,,,,
13.771340340000000,IN,0x02,0x01,,,0x03
13.771366220000001,NAK,,,,,
13.772339970000001,IN,0x02,0x02,,,0x10
13.772365720000000,NAK,,,,,
13.779341170000000,IN,0x02,0x01,,,0x03
13.779366980000001,NAK,,,,,
13.780341310000001,IN,0x02,0x02,,,0x10
13.780367130000000,NAK,,,,,
13.787342000000001,IN,0x02,0x01,,,0x03
13.787367900000000,NAK,,,,,
13.788342380000000,IN,0x02,0x02,,,0x10
13.788368220000001,NAK,,,,,
13.795343340000001,IN,0x02,0x01,,,0x03
13.795369150000001,NAK,,,,,
13.796343470000000,IN,0x02,0x02,,,0x10
13.796369309999999,NAK,,,,,
13.803344170000001,IN,0x02,0x01,,,0x03
13.803370070000000,NAK,,,,,
13.804344800000001,IN,0x02,0x02,,,0x10
13.804370560000001,NAK,,,,,
13.811345500000000,IN,0x02,0x01,,,0x03
13.811371319999999,NAK,,,,,
13.812345640000000,IN,0x02,0x02,,,0x10
13.812371479999999,NAK,,,,,
13.819346830000001,IN,0x02,0x01,,,0x03
13.819372740000000,NAK,,,,,
13.820346720000000,IN,0x02,0x02,,,0x10
13.820372570000000,NAK,,,,,
13.827347659999999,IN,0x02,0x01,,,0x03
13.827373500000000,NAK,,,,,
13.828347550000000,IN,0x02,0x02,,,0x10
13.828373320000001,NAK,,,,,
13.835348500000000,IN,0x02,0x01,,,0x03
13.835374420000001,NAK,,,,,
13.836349130000000,IN,0x02,0x02,,,0x10
13.836374899999999,NAK,,,,,
13.843349500000000,IN,0x02,0x01,,,0x03
13.843375340000000,NAK,,,,,
13.844349720000000,IN,0x02,0x02,,,0x10
13.844375489999999,NAK,,,,,
13.851350910000001,IN,0x02,0x01,,,0x03
13.851376750000000,NAK,,,,,
13.852350720000000,IN,0x02,0x02,,,0x10
13.852376580000000,NAK,,,,,
13.859351990000000,IN,0x02,0x01,,,0x03
13.859377840000001,NAK,,,,,
13.860351800000000,IN,0x02,0x02,,,0x10
13.860377670000000,NAK,,,,,
13.867352830000000,IN,0x02,0x01,,,0x03
13.867378590000000,NAK,,,,,
13.868353709999999,IN,0x02,0x02,,,0x10
13.868379579999999,NAK,,,,,
13.875354160000001,IN,0x02,0x01,,,0x03
13.875380010000001,NAK,,,,,
13.876354040000001,IN,0x02,0x02,,,0x10
13.876379840000000,NAK,,,,,
13.883355240000000,IN,0x02,0x01,,,0x03
13.883381099999999,NAK,,,,,
13.884355380000001,IN,0x02,0x02,,,0x10
13.884381250000001,NAK,,,,,
13.891355989999999,IN,0x02,0x01,,,0x03
13.891381850000000,NAK,,,,,
13.892356460000000,IN,0x02,0x02,,,0x10
13.892382169999999,NAK,,,,,
13.899357660000000,IN,0x02,0x01,,,0x03
13.899383439999999,NAK,,,,,
13.900357209999999,IN,0x02,0x02,,,0x10
13.900382929999999,NAK,,,,,
13.907358490000000,IN,0x02,0x01,,,0x03
13.907384360000000,NAK,,,,,
13.908358379999999,IN,0x02,0x02,,,0x10
13.908384180000001,NAK,,,,,
13.915359329999999,IN,0x02,0x01,,,0x03
13.915385110000001,NAK,,,,,
13.916359710000000,IN,0x02,0x02,,,0x10
13.916385440000001,NAK,,,,,
13.923360410000001,IN,0x02,0x01,,,0x03
13.923386199999999,NAK,,,,,
13.924360540000000,IN,0x02,0x02,,,0x10
13.924386350000001,NAK,,,,,
13.931361730000001,IN,0x02,0x01,,,0x03
13.931387620000001,NAK,,,,,
13.932361620000000,IN,0x02,0x02,,,0x10
13.932387439999999,NAK,,,,,
13.939362570000000,IN,0x02,0x01,,,0x03
13.939388370000000,NAK,,,,,
13.940362629999999,IN,0x02,0x02,,,0x10
13.940388370000001,NAK,,,,,
13.947363650000000,IN,0x02,0x01,,,0x03
13.947389460000000,NAK,,,,,
13.948364040000000,IN,0x02,0x02,,,0x10
13.948389779999999,NAK,,,,,
13.955365240000001,IN,0x02,0x01,,,0x03
13.955391040000000,NAK,,,,,
13.956364870000000,IN,0x02,0x02,,,0x10
13.956390700000000,NAK,,,,,
13.963366069999999,IN,0x02,0x01,,,0x03
13.963391959999999,NAK,,,,,
13.964365949999999,IN,0x02,0x02,,,0x10
13.964391780000000,NAK,,,,,
13.971366900000000,IN,0x02,0x01,,,0x03
13.971392720000001,NAK,,,,,
13.972367540000000,IN,0x02,0x02,,,0x10
13.972393380000000,NAK,,,,,
13.979368230000000,IN,0x02,0x01,,,0x03
13.979394140000000,NAK,,,,,
13.980368120000000,IN,0x02,0x02,,,0x10
13.980393960000001,NAK,,,,,
13.987369570000000,IN,0x02,0x01,,,0x03
13.987395390000000,NAK,,,,,
13.988369450000000,IN,0x02,0x02,,,0x10
13.988395210000000,NAK,,,,,
13.995370149999999,IN,0x02,0x01,,,0x03
13.995395980000000,NAK,,,,,
13.996370199999999,IN,0x02,0x02,,,0x10
13.996395970000000,NAK,,,,,
14.003371150000000,IN,0x02,0x01,,,0x03
14.003397070000000,NAK,,,,,
14.004371620000001,IN,0x02,0x02,,,0x10
14.004397380000000,NAK,,,,,
14.011372570000001,IN,0x02,0x01,,,0x03
14.011398489999999,NAK,,,,,
14.012372450000001,IN,0x02,0x02,,,0x10
14.012398310000000,NAK,,,,,
14.019373399999999,IN,0x02,0x01,,,0x03
14.019399240000000,NAK,,,,,
14.020374029999999,IN,0x02,0x02,,,0x10
14.020399890000000,NAK,,,,,
14.027374480000001,IN,0x02,0x01,,,0x03
14.027400330000001,NAK,,,,,
14.028374610000000,IN,0x02,0x02,,,0x10
14.028400480000000,NAK,,,,,
14.035375810000000,IN,0x02,0x01,,,0x03
14.035401580000000,NAK,,,,,
14.036375610000000,IN,0x02,0x02,,,0x10
14.036401400000001,NAK,,,,,
